21
# x y z
-10	0	0
-9	0	0
-8	0	0
-7	0	0
-6	0	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
171
# a b m n err i ip iperr k r rhoa u valid 
12	13	14	15	2.00019577856599e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	9.31915992764283e+01	0.00000000000000e+00	1
13	14	15	16	2.00019567662106e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	9.60580073596267e+01	0.00000000000000e+00	1
14	15	16	17	2.00019556080879e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	9.88064249536449e+01	0.00000000000000e+00	1
15	16	17	18	2.00019556406042e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	9.72191568948234e+01	0.00000000000000e+00	1
16	17	18	19	2.00019545581134e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	9.83007601204628e+01	0.00000000000000e+00	1
17	18	19	20	2.00019550929115e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	9.69948221429753e+01	0.00000000000000e+00	1
18	19	20	21	2.00019548388566e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	9.68541014111924e+01	0.00000000000000e+00	1
1	2	4	5	2.00090965429670e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.71383570478074e+01	0.00000000000000e+00	1
2	3	5	6	2.00090977116250e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.56314665305453e+01	0.00000000000000e+00	1
3	4	6	7	2.00091012689704e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.47884068901634e+01	0.00000000000000e+00	1
4	5	7	8	2.00091102552201e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.16033545650292e+01	0.00000000000000e+00	1
5	6	8	9	2.00091219025020e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.48085252368908e+01	0.00000000000000e+00	1
6	7	9	10	2.00091230994063e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.22740931868851e+01	0.00000000000000e+00	1
7	8	10	11	2.00090945739672e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.49353493958018e+01	0.00000000000000e+00	1
8	9	11	12	2.00090087105562e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.42283860768815e+01	0.00000000000000e+00	1
9	10	12	13	2.00089678239255e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.25800218621570e+01	0.00000000000000e+00	1
10	11	13	14	2.00090117337015e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.46046978015487e+01	0.00000000000000e+00	1
11	12	14	15	2.00090912797153e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.49917381797337e+01	0.00000000000000e+00	1
12	13	15	16	2.00091284974701e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.37321699560837e+01	0.00000000000000e+00	1
13	14	16	17	2.00091219581516e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	7.96562117786078e+01	0.00000000000000e+00	1
14	15	17	18	2.00091110614541e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.19689850156994e+01	0.00000000000000e+00	1
15	16	18	19	2.00091037764540e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.58932622754376e+01	0.00000000000000e+00	1
16	17	19	20	2.00091036653723e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.35397591032789e+01	0.00000000000000e+00	1
17	18	20	21	2.00090953054449e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.39374360824016e+01	0.00000000000000e+00	1
1	2	5	6	2.00265355721389e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.15421565180400e+01	0.00000000000000e+00	1
2	3	6	7	2.00265316281963e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.04920933874156e+01	0.00000000000000e+00	1
3	4	7	8	2.00265984583055e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.08977063678546e+01	0.00000000000000e+00	1
4	5	8	9	2.00266465687892e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.02961498147402e+01	0.00000000000000e+00	1
5	6	9	10	2.00266328960200e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.21878543027956e+01	0.00000000000000e+00	1
6	7	10	11	2.00263917474706e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	6.95674534043458e+01	0.00000000000000e+00	1
7	8	11	12	2.00259230946955e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.28220501927689e+01	0.00000000000000e+00	1
8	9	12	13	2.00255853893081e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.24403677882139e+01	0.00000000000000e+00	1
9	10	13	14	2.00255924052700e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.06991120492932e+01	0.00000000000000e+00	1
10	11	14	15	2.00259167077380e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.13079456711374e+01	0.00000000000000e+00	1
11	12	15	16	2.00263988922755e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.19137707963460e+01	0.00000000000000e+00	1
12	13	16	17	2.00266482948209e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.23207537483933e+01	0.00000000000000e+00	1
13	14	17	18	2.00266499394118e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.08197487347902e+01	0.00000000000000e+00	1
14	15	18	19	2.00266020706830e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	6.99144935495135e+01	0.00000000000000e+00	1
15	16	19	20	2.00265750811329e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.00659883182196e+01	0.00000000000000e+00	1
16	17	20	21	2.00265500372792e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.27714673966180e+01	0.00000000000000e+00	1
1	2	6	7	2.00595713859659e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.34213465225271e+01	0.00000000000000e+00	1
2	3	7	8	2.00596637499319e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.35112916777349e+01	0.00000000000000e+00	1
3	4	8	9	2.00598668707329e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.50454406876172e+01	0.00000000000000e+00	1
4	5	9	10	2.00597454615550e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.09837396564586e+01	0.00000000000000e+00	1
5	6	10	11	2.00588412784179e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.60638533060271e+01	0.00000000000000e+00	1
6	7	11	12	2.00573146641741e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.68250402511510e+01	0.00000000000000e+00	1
7	8	12	13	2.00563588018881e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.58879766999673e+01	0.00000000000000e+00	1
8	9	13	14	2.00561716468472e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.62785564517510e+01	0.00000000000000e+00	1
9	10	14	15	2.00563518681127e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.65494179220748e+01	0.00000000000000e+00	1
10	11	15	16	2.00573229842898e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.49542709012213e+01	0.00000000000000e+00	1
11	12	16	17	2.00588508651560e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.46623848590263e+01	0.00000000000000e+00	1
12	13	17	18	2.00597522716035e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.63475724553139e+01	0.00000000000000e+00	1
13	14	18	19	2.00598270185713e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.40205428942380e+01	0.00000000000000e+00	1
14	15	19	20	2.00597347107829e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.32449985902026e+01	0.00000000000000e+00	1
15	16	20	21	2.00595879695462e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.15283736192731e+01	0.00000000000000e+00	1
1	2	7	8	2.01135938423330e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.74789320043821e+01	0.00000000000000e+00	1
2	3	8	9	2.01137909145955e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.77704230264077e+01	0.00000000000000e+00	1
3	4	9	10	2.01135466545300e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.68888093670324e+01	0.00000000000000e+00	1
4	5	10	11	2.01112254620851e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.07763868100581e+01	0.00000000000000e+00	1
5	6	11	12	2.01077506457396e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.15457189277400e+01	0.00000000000000e+00	1
6	7	12	13	2.01058934750106e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.26764639388803e+01	0.00000000000000e+00	1
7	8	13	14	2.01058002616661e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.35287652674551e+01	0.00000000000000e+00	1
8	9	14	15	2.01057833495357e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.34426831098787e+01	0.00000000000000e+00	1
9	10	15	16	2.01059257048886e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.17275442767100e+01	0.00000000000000e+00	1
10	11	16	17	2.01077608635331e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.99282391783836e+01	0.00000000000000e+00	1
11	12	17	18	2.01111800204685e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.86027867629659e+01	0.00000000000000e+00	1
12	13	18	19	2.01134493618866e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.90450732912776e+01	0.00000000000000e+00	1
13	14	19	20	2.01138105010588e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.92726184755839e+01	0.00000000000000e+00	1
14	15	20	21	2.01135341750038e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.69133496988083e+01	0.00000000000000e+00	1
1	2	8	9	2.01953150740350e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.58142424780489e+01	0.00000000000000e+00	1
2	3	9	10	2.01942565746145e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.43032613103385e+01	0.00000000000000e+00	1
3	4	10	11	2.01898133994219e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.51653851425494e+01	0.00000000000000e+00	1
4	5	11	12	2.01832660445451e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.86605176158438e+01	0.00000000000000e+00	1
5	6	12	13	2.01803807823143e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.71841954172345e+01	0.00000000000000e+00	1
6	7	13	14	2.01809792826536e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.72767657267800e+01	0.00000000000000e+00	1
7	8	14	15	2.01815858504604e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.88916643737065e+01	0.00000000000000e+00	1
8	9	15	16	2.01810478878699e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.88798040915820e+01	0.00000000000000e+00	1
9	10	16	17	2.01804624360708e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.63002794834101e+01	0.00000000000000e+00	1
10	11	17	18	2.01831895531969e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.88605744522738e+01	0.00000000000000e+00	1
11	12	18	19	2.01895846741593e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.77199049157667e+01	0.00000000000000e+00	1
12	13	19	20	2.01942931989651e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.39879881656458e+01	0.00000000000000e+00	1
13	14	20	21	2.01950250658319e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.59226360659219e+01	0.00000000000000e+00	1
1	2	9	10	2.03118396380623e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.25958735976440e+01	0.00000000000000e+00	1
2	3	10	11	2.03032911096249e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.32228064115927e+01	0.00000000000000e+00	1
3	4	11	12	2.02927211858983e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.48790577289768e+01	0.00000000000000e+00	1
4	5	12	13	2.02886287671200e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.47912731308296e+01	0.00000000000000e+00	1
5	6	13	14	2.02908205990456e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.66243506049223e+01	0.00000000000000e+00	1
6	7	14	15	2.02931518269629e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.38703324018827e+01	0.00000000000000e+00	1
7	8	15	16	2.02933166662198e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.51257412723407e+01	0.00000000000000e+00	1
8	9	16	17	2.02910137661038e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.46346988373392e+01	0.00000000000000e+00	1
9	10	17	18	2.02886654386050e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.46066676526972e+01	0.00000000000000e+00	1
10	11	18	19	2.02924050963598e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.24081212386590e+01	0.00000000000000e+00	1
11	12	19	20	2.03033001633200e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.25435413717873e+01	0.00000000000000e+00	1
12	13	20	21	2.03114639198754e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.06449088653180e+01	0.00000000000000e+00	1
1	2	10	11	2.04651231018935e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.77311575532219e+01	0.00000000000000e+00	1
2	3	11	12	2.04477753766767e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.91424043269125e+01	0.00000000000000e+00	1
3	4	12	13	2.04428925817486e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.88770315072654e+01	0.00000000000000e+00	1
4	5	13	14	2.04476762289982e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.05521732324420e+01	0.00000000000000e+00	1
5	6	14	15	2.04530594975070e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.93534754157111e+01	0.00000000000000e+00	1
6	7	15	16	2.04553278083151e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.06147053378220e+01	0.00000000000000e+00	1
7	8	16	17	2.04534776901237e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.00148153913004e+01	0.00000000000000e+00	1
8	9	17	18	2.04478767975367e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.08605425166454e+01	0.00000000000000e+00	1
9	10	18	19	2.04427203108832e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.13196779181507e+01	0.00000000000000e+00	1
10	11	19	20	2.04478705123070e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.15355072925107e+01	0.00000000000000e+00	1
11	12	20	21	2.04645814457985e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.81045121304014e+01	0.00000000000000e+00	1
1	2	11	12	2.06656834458368e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.64243257979041e+01	0.00000000000000e+00	1
2	3	12	13	2.06584395145373e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.64342405692710e+01	0.00000000000000e+00	1
3	4	13	14	2.06680292937952e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.65542349770631e+01	0.00000000000000e+00	1
4	5	14	15	2.06778010307634e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.66122883960479e+01	0.00000000000000e+00	1
5	6	15	16	2.06835288171763e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.60083790769795e+01	0.00000000000000e+00	1
6	7	16	17	2.06838069158290e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.47212494152292e+01	0.00000000000000e+00	1
7	8	17	18	2.06783363058424e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.69610049269869e+01	0.00000000000000e+00	1
8	9	18	19	2.06679945078822e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.55584894183083e+01	0.00000000000000e+00	1
9	10	19	20	2.06591297897512e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.74929978925270e+01	0.00000000000000e+00	1
10	11	20	21	2.06651145567551e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.57111539518935e+01	0.00000000000000e+00	1
1	2	12	13	2.09574757097461e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.33518524499654e+01	0.00000000000000e+00	1
2	3	13	14	2.09714992236186e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.25521616921550e+01	0.00000000000000e+00	1
3	4	14	15	2.09887626855120e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.06875691354480e+01	0.00000000000000e+00	1
4	5	15	16	2.09990622604087e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.30872966494941e+01	0.00000000000000e+00	1
5	6	16	17	2.10026426719627e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.23812477381497e+01	0.00000000000000e+00	1
6	7	17	18	2.09994002143326e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.08763753460725e+01	0.00000000000000e+00	1
7	8	18	19	2.09890326393856e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.13855531294079e+01	0.00000000000000e+00	1
8	9	19	20	2.09729481484050e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.30022942151482e+01	0.00000000000000e+00	1
9	10	20	21	2.09576173690385e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.46999530656013e+01	0.00000000000000e+00	1
1	2	13	14	2.13867591532644e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.81410727474564e+01	0.00000000000000e+00	1
2	3	14	15	2.14101734353632e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.99214420991578e+01	0.00000000000000e+00	1
3	4	15	16	2.14286647355418e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.78676963189222e+01	0.00000000000000e+00	1
